respondent_id,h1n1_vaccine,seasonal_vaccine
30366,0.046132714507714515,0.4095589361355488
30367,0.7726965881340879,0.9576239316239317
30368,0.054279401154401136,0.1046825396825397
30369,0.07552516641854874,0.10070833333333336
30370,0.7086888959209007,0.9267559523809524
30371,0.04612160062160063,0.11292173856760968
30372,0.0966088780500545,0.204690836940837
30373,0.1297098061252473,0.2848063949938951
30374,0.31551774206185973,0.5696390692640694
30375,0.16717095731066325,0.41501428571428567
30376,0.3753924339549339,0.23128607503607493
30377,0.07981386954548719,0.10505403255137297
30378,0.6337590420630282,0.7377885586635585
30379,0.5522837742323036,0.916667526917527
30380,0.05712252249384603,0.4486009129759131
30381,0.21933226199325273,0.16909433621933626
30382,0.3498466068245481,0.809878513394818
30383,0.28213413753429234,0.5474770923520922
30384,0.3214922418697574,0.43035931796961213
30385,0.4191297486268464,0.49249420677361855
30386,0.5530577262864415,0.7022263431013429
30387,0.3994065089322445,0.8992936507936509
30388,0.04408818958818959,0.11539917027417029
30389,0.33173043015206327,0.4862961017740431
30390,0.051192834942834935,0.2866125541125541
30391,0.8023048560916208,0.9227626521651644
30392,0.47815503614033034,0.42202752802752797
30393,0.08316947839741956,0.2058294108669109
30394,0.05139965100259217,0.223950937950938
30395,0.0565044955044955,0.12421428571428572
30396,0.21389395734983968,0.21802417027417031
30397,0.23661233415277533,0.30306211843711844
30398,0.7177333374614723,0.8896268646812122
30399,0.2706520622909942,0.2849543650793651
30400,0.08159544622044622,0.4590971218324161
30401,0.03178677613236438,0.30457344044844037
30402,0.1798415612165612,0.4827281746031744
30403,0.18277566085015773,0.6559565321474569
30404,0.3183842096371122,0.7399295634920635
30405,0.021460606387076978,0.09858748196248193
30406,0.055289460539460544,0.3006014537167694
30407,0.03906188256188256,0.11281150793650797
30408,0.05742111809758868,0.13642555973438328
30409,0.35088844613418924,0.6116968795093797
30410,0.2144335701063643,0.6605402930402928
30411,0.23023856005106008,0.7241510989010989
30412,0.501130416152475,0.39856746031746043
30413,0.09770671607803959,0.2377003968253967
30414,0.012993922743922741,0.01767857142857143
30415,0.2776840287979994,0.6698965201465202
30416,0.11628413947163942,0.1131080447330447
30417,0.07942796485849891,0.2305045093795094
30418,0.022817325648208,0.13424751637251633
30419,0.0418093711843712,0.2589221521942111
30420,0.06015066143007321,0.35400595238095234
30421,0.420797011274759,0.3373313492063492
30422,0.06982355838605839,0.24397178679163975
30423,0.07045839291427526,0.6885773809523811
30424,0.02108608058608059,0.0729563492063492
30425,0.8878219072594072,0.9502857142857144
30426,0.8503625381970967,0.9752361111111111
30427,0.5967556965093729,0.7841968795093796
30428,0.23333607725693647,0.6616349206349207
30429,0.19439068570318568,0.5836845238095237
30430,0.24527722868376894,0.7360950577200576
30431,0.04569528429087253,0.24943452380952383
30432,0.4057954353652882,0.6559312525354728
30433,0.333146528179423,0.1838912337662337
30434,0.07807624685256263,0.4234539682539682
30435,0.08991529426455896,0.17331259018759013
30436,0.07425379604056072,0.1800803788905974
30437,0.7566594623771478,0.8542857836607837
30438,0.15762276734703204,0.31488095238095243
30439,0.19051356205284228,0.3501189714982951
30440,0.4584597905964005,0.8557847222222225
30441,0.49078196844005684,0.6419891774891775
30442,0.5476498810571955,0.6488055555555556
30443,0.12459992580948459,0.5833237977602107
30444,0.0783655511155511,0.11082611832611831
30445,0.10714826146076145,0.7451309523809522
30446,0.015108211233211233,0.05718405388471179
30447,0.06397713397713396,0.609648629148629
30448,0.07177088597676831,0.319155303030303
30449,0.1578272174862648,0.35946486846486847
30450,0.36061167264108457,0.7272525062656637
30451,0.3822074187207702,0.4971444805194805
30452,0.039469606782106786,0.23169102969470615
30453,0.13289377003715236,0.34812122995528433
30454,0.10071852399406576,0.4095902292152291
30455,0.3524258804920569,0.3944207875457875
30456,0.435655156561966,0.6032071181742235
30457,0.03239404753742989,0.09704442534589594
30458,0.13249232222026341,0.4762646330912922
30459,0.17160751911487207,0.32176064213564215
30460,0.37421452201908856,0.4414455266955267
30461,0.2967585257879376,0.7711081694594201
30462,0.011988912231559292,0.13063528138528135
30463,0.0320865607990221,0.16569217770533565
30464,0.40731834342128453,0.5392519841269843
30465,0.2220866718710389,0.7633709762459759
30466,0.13111357923122624,0.23303769841269845
30467,0.16953392926303143,0.12748372460872462
30468,0.04883468140047088,0.24386309523809527
30469,0.20439446623637803,0.2115764472455649
30470,0.030948738761238766,0.05421626984126982
30471,0.40932787048692637,0.7185099206349206
30472,0.0767961906514538,0.12707142857142859
30473,0.11225372544122543,0.26650026362526363
30474,0.37484343189490255,0.6676369047619047
30475,0.030087537462537464,0.10858658008658006
30476,0.08864908008658007,0.5949411030146324
30477,0.059366692281746465,0.45465677378177366
30478,0.29068450299700294,0.5826268037518038
30479,0.7923910166630754,0.9044345238095236
30480,0.06343199855699855,0.4318978547408876
30481,0.11219960936466356,0.5838544677544676
30482,0.1266980303193538,0.45697949735449744
30483,0.050167257063541894,0.14925534188034187
30484,0.1040456896045131,0.40432341269841277
30485,0.0862714120674647,0.6888869047619051
30486,0.04092848817848818,0.652890873015873
30487,0.41851862230906356,0.8438317099567101
30488,0.20966924942420473,0.5708975242593664
30489,0.33869375314228267,0.4300310150375941
30490,0.43721583355155325,0.6212705211455212
30491,0.29937447689479424,0.4677857142857144
30492,0.10318881595700483,0.2689915099268547
30493,0.1868078954284449,0.5132638888888885
30494,0.07463804945054946,0.2437234337300127
30495,0.2656098858870599,0.40613074322249865
30496,0.08552030352688247,0.2869897177985414
30497,0.12426032962565473,0.7660324675324677
30498,0.1290998160336395,0.13286824286824284
30499,0.46463782588240826,0.9102867549117548
30500,0.015773920523920525,0.05076190476190476
30501,0.30236011619099873,0.6745436507936509
30502,0.22972034991152637,0.5510764798067429
30503,0.3969253414069592,0.42422023809523823
30504,0.385004398787487,0.6662817460317458
30505,0.33565475241133136,0.37822023809523814
30506,0.1459833138138092,0.9131383689839571
30507,0.46840035577167927,0.45669996669996654
30508,0.5465503649257519,0.8796428571428572
30509,0.23417863304995662,0.7156865079365078
30510,0.0262517205017205,0.10083170995670995
30511,0.454679418362855,0.362234126984127
30512,0.017031162464985997,0.08551443001443003
30513,0.03202753167884746,0.16369444444444448
30514,0.4620036230109761,0.5863229131979131
30515,0.3264740541321424,0.4882613081363079
30516,0.040850672590223666,0.27418421855921854
30517,0.04267916030048384,0.06667610167610168
30518,0.06942193917193919,0.2266383583736525
30519,0.3159812634261163,0.786223813767931
30520,0.07407141510450332,0.17650974025974026
30521,0.011452783327783328,0.012857323232323234
30522,0.6885729735950323,0.8327050547491721
30523,0.5505875462042257,0.9004563492063491
30524,0.03974779387279388,0.18681655844155845
30525,0.8841910715918067,0.9602809608691963
30526,0.20719649956858027,0.34751121463078
30527,0.38919599417927764,0.2523203033742893
30528,0.1792573758800539,0.7291553724053721
30529,0.4729400661332954,0.6842400793650795
30530,0.11614155697243929,0.6143194444444446
30531,0.2090071405202985,0.742223429348429
30532,0.0708310349780938,0.10456150793650792
30533,0.07688134055916561,0.2891154401154401
30534,0.534030708262326,0.9280615079365079
30535,0.03202522803993391,0.07863404528478059
30536,0.7556054570429569,0.9238928571428572
30537,0.034259255627861765,0.6827403291153292
30538,0.08019466644466643,0.23067796092796095
30539,0.175839282234793,0.8776554834054832
30540,0.13006808795779382,0.6607405891494126
30541,0.7849582278102011,0.8075398629148627
30542,0.4605860181485182,0.37633455433455437
30543,0.7782811820532407,0.9548272005772003
30544,0.04594653957153956,0.09098524844720496
30545,0.1639411246433305,0.1418268983268983
30546,0.22747683905791502,0.9303273809523812
30547,0.09856683430948136,0.6604195526695527
30548,0.049248454761612666,0.8098149350649347
30549,0.3105107009004069,0.5206825396825397
30550,0.07627605237899354,0.30256074644309927
30551,0.06708745421245423,0.6894935064935062
30552,0.14463495981143035,0.9552559523809524
30553,0.09549615662115665,0.5150264041514039
30554,0.14333866000700363,0.2940119047619047
30555,0.012213454308849046,0.02691883116883117
30556,0.10397982777026896,0.3120054112554113
30557,0.24452001429942605,0.7936402356465877
30558,0.04713233294483295,0.9362061347061347
30559,0.362904981456452,0.7265119259825142
30560,0.08012250249750247,0.12566839043309627
30561,0.27823720682911857,0.4300379422478106
30562,0.08427979414376473,0.08804190254190253
30563,0.3940632626747178,0.82255753968254
30564,0.12786054713260597,0.828123613061113
30565,0.031754786879786875,0.1544563492063492
30566,0.2371891530597026,0.3419325396825398
30567,0.4003373930206362,0.7426884920634923
30568,0.551867480558657,0.7090992063492064
30569,0.1262768367253662,0.3605952380952383
30570,0.08041489719430896,0.4172845793253764
30571,0.09901306332556331,0.9021031746031746
30572,0.15497762654012648,0.4514695165945165
30573,0.07168639122315591,0.3360833333333333
30574,0.03783911921411921,0.04094588173264644
30575,0.11880265374460423,0.27051934789770743
30576,0.1878479706567942,0.14106921550671553
30577,0.15540429382708798,0.2801426698301699
30578,0.08529732073482073,0.12500862794612794
30579,0.419100292251608,0.45713980015082956
30580,0.03022959883254,0.07218817052512704
30581,0.1324894333607569,0.7899282106782107
30582,0.09835036001580118,0.2872290034312093
30583,0.22091073020117133,0.3756592712842713
30584,0.11637533830548534,0.16626036463536464
30585,0.07876873861432686,0.9422161753590325
30586,0.4463496845217049,0.3195046897546898
30587,0.395256529289424,0.7377797619047619
30588,0.08791076978576978,0.46789320003755
30589,0.21338215175347533,0.26132311729489155
30590,0.13099131424131422,0.35030140692640677
30591,0.04566720779220779,0.5599902649637943
30592,0.5248133043427159,0.8154643719806763
30593,0.05023859838991419,0.1379395743145743
30594,0.12273012649115586,0.272307949854583
30595,0.2293239974894388,0.12558333333333332
30596,0.0890287629037629,0.9050196886446886
30597,0.06066356560106559,0.2535694444444445
30598,0.12795578441166675,0.298087148962149
30599,0.13051822614090416,0.06232431457431458
30600,0.4123899609377552,0.3470088800088801
30601,0.14254698797074958,0.613245670995671
30602,0.05468748571689748,0.7980095277529486
30603,0.07355677655677655,0.2524325396825397
30604,0.16777334593511067,0.19894642857142855
30605,0.07831148834825305,0.27716269841269836
30606,0.04847046374677954,0.13739087301587302
30607,0.05236539849039849,0.6113722542077806
30608,0.09268664668664667,0.11209798534798533
30609,0.4771995006412576,0.8512261904761905
30610,0.15212282284708747,0.2585622173639654
30611,0.06528406461959092,0.08685714285714287
30612,0.010930465367965367,0.04184920634920635
30613,0.5457549643983467,0.8020984848484847
30614,0.3388730889423615,0.787998015873016
30615,0.08508536463536463,0.17826445776445776
30616,0.0427135960444784,0.16584887742975976
30617,0.29597955516705515,0.43033024457621233
30618,0.33533137158025256,0.7511532949405527
30619,0.040063963813963814,0.054057539682539686
30620,0.213079206397318,0.7648489025594287
30621,0.12596746053653946,0.46193524531024527
30622,0.04335870216384923,0.08997690735190736
30623,0.08660108860437807,0.8920200640862406
30624,0.09246718559218559,0.8058777056277053
30625,0.22241472160880055,0.6599177489177489
30626,0.04293440587190586,0.9538809523809523
30627,0.47194494433155415,0.3755972222222222
30628,0.13545114770850067,0.6357797619047618
30629,0.04395131257631258,0.5071654040404039
30630,0.06728988046267456,0.19907910048607722
30631,0.05485591970808689,0.7331612692862691
30632,0.12971188533688532,0.21465680915680918
30633,0.42496458892414773,0.8587895021645022
30634,0.06708331909318749,0.09194047619047616
30635,0.03270242367281841,0.09048015873015873
30636,0.4671556695798181,0.44069444444444433
30637,0.058786532911532914,0.13507543498168498
30638,0.22739439726939725,0.5824650419025419
30639,0.39988219786749196,0.5699990842490843
30640,0.1829042693417694,0.2465274170274171
30641,0.14260446865226276,0.5937170337832102
30642,0.038317696192696184,0.12577012723963063
30643,0.6672464837149434,0.8417191166321599
30644,0.05749368686868687,0.04095238095238095
30645,0.18739411732058792,0.30420093795093794
30646,0.14173564629814636,0.5800243930905696
30647,0.6650846764819289,0.843436507936508
30648,0.1183520985593354,0.8006529077540107
30649,0.3215698143184348,0.6692323232323232
30650,0.03141181734931735,0.05118788156288155
30651,0.08067261990675302,0.815459760491225
30652,0.06613149043508952,0.5816969696969694
30653,0.3658264419404126,0.43662463924963946
30654,0.07937915189385777,0.7499695165945165
30655,0.10903086533349693,0.26106862745098036
30656,0.017618957431457433,0.06773524844720497
30657,0.06242495209039326,0.15753152958152955
30658,0.028646395271395276,0.14351190476190473
30659,0.31553422925114105,0.6603897907647907
30660,0.10169230157097803,0.4144349016480596
30661,0.18925080964786845,0.8606476445123505
30662,0.11201392724922135,0.16342673502967617
30663,0.07765416038210156,0.5066572871572871
30664,0.2208411431404852,0.5239721582181258
30665,0.09189280694795401,0.2802026829164987
30666,0.05322358197358198,0.1548414502164502
30667,0.12371893695829453,0.8435004197191699
30668,0.0479606355546758,0.29638095238095247
30669,0.19806415202874178,0.2379516761092307
30670,0.066864010989011,0.5711845238095239
30671,0.08718366802616029,0.23784081890331887
30672,0.3187123015443449,0.7205228174603174
30673,0.1648407266752855,0.65354594017094
30674,0.06268546241340359,0.37842875180375174
30675,0.17372165865180572,0.3982674062049062
30676,0.05994821355115472,0.16245003607503605
30677,0.22172717639687461,0.25515692640692644
30678,0.8107817700660189,0.8660158378207156
30679,0.0825938359885728,0.6723590421016894
30680,0.7113393448871388,0.7476798618048619
30681,0.27846958964238383,0.45703113553113567
30682,0.1933730868804398,0.3296597222222223
30683,0.44561732834159307,0.5946616479925306
30684,0.036853035853035856,0.21424801587301587
30685,0.1296361575515987,0.5341847041847042
30686,0.622444399640607,0.5798612914862916
30687,0.2165435883560884,0.1943035714285714
30688,0.12322408229025877,0.6199162518037518
30689,0.12648225527482487,0.5585311309819508
30690,0.07452411885500121,0.7294785908535908
30691,0.11346303533068232,0.41132882395382403
30692,0.4437431122798769,0.7369801587301591
30693,0.05368813131313131,0.12358297258297256
30694,0.15894359562006616,0.3936107050843893
30695,0.5849809597007741,0.8418611111111113
30696,0.28844868081265146,0.37895358807858803
30697,0.07089399489399488,0.17874864112424796
30698,0.028390720390720388,0.19035768398268396
30699,0.09242513532219415,0.33010161243984776
30700,0.3437011315353034,0.6867915834165832
30701,0.3323143261966791,0.5823299062049061
30702,0.060909952384217085,0.8976450195859439
30703,0.05208750277500278,0.9139325396825393
30704,0.25795843290696235,0.3794900793650793
30705,0.10253026213552531,0.20638202524599575
30706,0.10290248436204319,0.3755853174603175
30707,0.20748962026535556,0.49970654206904214
30708,0.14835260147489251,0.24224603174603168
30709,0.5172400026444145,0.8522748917748918
30710,0.8353649096002037,0.9771428571428571
30711,0.06782818080612199,0.1427823372518406
30712,0.04000370572410046,0.12514250544141847
30713,0.7438143261966789,0.8758956606259237
30714,0.6405180652680653,0.7606868131868132
30715,0.07010854423354423,0.42351536669957723
30716,0.11778536904272198,0.8509464285714285
30717,0.1734530081846258,0.5713604270480869
30718,0.12331272200022197,0.49760225885225906
30719,0.08123670202346672,0.2032440476190476
30720,0.2004668595293596,0.16638474025974023
30721,0.07538319319569318,0.12633829365079363
30722,0.008542735042735044,0.02627380952380952
30723,0.3037454105277248,0.8979647435897438
30724,0.07097711718106454,0.9291958874458873
30725,0.11670339382839384,0.8430643939393938
30726,0.059106857603181136,0.1853057326484746
30727,0.6382172338110804,0.9315770308123251
30728,0.8044978477404945,0.9411304112554113
30729,0.08558597856391974,0.060625
30730,0.1249293774036421,0.7684213980463981
30731,0.8690185421303841,0.9320257936507939
30732,0.360897551386522,0.44136309523809525
30733,0.5092302338184689,0.8546038639822885
30734,0.10857076950826951,0.7787891656954159
30735,0.1873072042336748,0.904215345112404
30736,0.6531538912583801,0.8674868515986935
30737,0.11915497696747694,0.12121428571428572
30738,0.3058038526016467,0.2461784188034188
30739,0.0726898599766247,0.22949152281386462
30740,0.05661009604430658,0.2737035152888312
30741,0.09107260998805115,0.28843568265828545
30742,0.07161736792619144,0.07842944555444556
30743,0.09018133517669122,0.4352359837874545
30744,0.10159323038502606,0.167413961038961
30745,0.08096891588803352,0.8951849308099308
30746,0.25954539210789224,0.3560255455179572
30747,0.1911131993006993,0.15330332533530205
30748,0.21105009492141844,0.569724025974026
30749,0.011385101010101008,0.07042144492144492
30750,0.03501204351204351,0.0935013687293099
30751,0.05087296241340358,0.27361904761904765
30752,0.5297314152350918,0.521673552754435
30753,0.11762401813872404,0.8606477090161302
30754,0.40413110986021195,0.8109371184371184
30755,0.1996264172918585,0.34155627705627706
30756,0.05213767482517481,0.49019022278890695
30757,0.1039370698745699,0.8441948051948052
30758,0.01691976487564723,0.14189413839084883
30759,0.028705618212197158,0.8349349539349541
30760,0.11591966366966369,0.6840150396017437
30761,0.8061823152337858,0.869440476190476
30762,0.3399866371373726,0.6460169552669552
30763,0.3598241988340252,0.4319741483432376
30764,0.07326833531535543,0.17283713709115844
30765,0.7167173059353784,0.8745694444444446
30766,0.2232095884188276,0.5445001248751249
30767,0.24506551165123158,0.5197857142857143
30768,0.04676724393597459,0.0991675824175824
30769,0.3909986199301214,0.6537232073482072
30770,0.17785089583619,0.11340584415584418
30771,0.11137995705275115,0.8809803430322295
30772,0.13503110778110772,0.913406288156288
30773,0.14709384243207768,0.23848773448773447
30774,0.20047708758389868,0.3352292568542569
30775,0.05442306972782979,0.2244641690009337
30776,0.06538321931336637,0.13275279581529584
30777,0.15283130502538397,0.5200694444444445
30778,0.5198104126125815,0.7538876828509182
30779,0.3093407392186417,0.7707162703567502
30780,0.04825869269619269,0.08222714688412364
30781,0.004659719365601719,0.04428396358543416
30782,0.11347146959937207,0.5983259379509382
30783,0.044551344896933125,0.18754599567099567
30784,0.2676920730413379,0.4546980370936256
30785,0.48867625949901466,0.8127907647907648
30786,0.0637355907980908,0.11895986283220324
30787,0.4965507152591131,0.7439685592185593
30788,0.19873000120794246,0.3470654761904762
30789,0.2565655218964043,0.579771187146187
30790,0.10882852523293698,0.2133134504384504
30791,0.11143376465725537,0.5979801587301588
30792,0.4953527215603458,0.7734404345654344
30793,0.16084776508750964,0.3472929986679986
30794,0.01716919191919192,0.03579007756948934
30795,0.22831347206714844,0.43030265567765563
30796,0.6257097057354414,0.8512142857142858
30797,0.01705666963755199,0.08556583694083693
30798,0.0779666349732139,0.20366450216450216
30799,0.08574901377861904,0.2086031746031746
30800,0.7002079374873489,0.8622207653457654
30801,0.058028984903984906,0.08270833333333333
30802,0.06696733566141462,0.333604256854257
30803,0.10973817775791461,0.5646488095238095
30804,0.3136492938391159,0.8863095238095238
30805,0.10082024311687621,0.43600490196078423
30806,0.11332485406750109,0.30913965201465204
30807,0.1194350614555723,0.3407100746475746
30808,0.037418650793650796,0.1372222222222222
30809,0.18741755181093417,0.5634047619047619
30810,0.5691117619265839,0.5191130952380951
30811,0.5704294843228669,0.8325772005772005
30812,0.019084583308848012,0.010696608946608947
30813,0.08179964479964479,0.5601746031746031
30814,0.7329033103334572,0.8662303391053393
30815,0.14707278179337002,0.9228850973587813
30816,0.16514058898617726,0.3106129009879012
30817,0.10245836327415271,0.9277454906204903
30818,0.04920192715780951,0.9267366201050412
30819,0.08782686063936065,0.8292718253968251
30820,0.1112626795718901,0.11814159451659453
30821,0.2264066733919676,0.5981419837472469
30822,0.040826548859637095,0.7454859584859583
30823,0.09641491841491842,0.17437301587301587
30824,0.6591825296951072,0.719375
30825,0.11371664410151251,0.23806036093536082
30826,0.2674808218527259,0.5723467855244172
30827,0.4582567129078352,0.3848373015873016
30828,0.046387445887445894,0.09727326839826839
30829,0.200327929015429,0.21174999999999997
30830,0.3514119528347471,0.47950396825396824
30831,0.28763576812764113,0.533925505050505
30832,0.06974416270004506,0.1152521645021645
30833,0.04716341991341991,0.18625058033753691
30834,0.3055826776637536,0.4854094516594518
30835,0.42702480560375283,0.795173937173937
30836,0.03310678137651822,0.03061816743127423
30837,0.1283998477013183,0.3988492063492066
30838,0.0895822314939962,0.8949919617419617
30839,0.2462142155230391,0.38894985569985563
30840,0.08633605247092088,0.5865119047619047
30841,0.024956011308952482,0.12319841269841268
30842,0.05731218087468086,0.647860119047619
30843,0.03496724109224109,0.34681727994228007
30844,0.2362183053015098,0.40476007326007335
30845,0.1675063400651636,0.24154442719116634
30846,0.05150824869574869,0.0910814602064602
30847,0.1293717806101707,0.15865476190476188
30848,0.017444139194139195,0.11779731134878192
30849,0.03317927415721533,0.07532142857142857
30850,0.10527316841655077,0.4209384920634921
30851,0.19854234398642295,0.36307432844932835
30852,0.026714701964701968,0.054986471861471854
30853,0.03374374236874237,0.11744481395797188
30854,0.21097296943252825,0.4982599206349205
30855,0.19207469124013232,0.7391000233426702
30856,0.05683964646464647,0.28751010101010094
30857,0.017092123154623155,0.22116434066785737
30858,0.4067984473433641,0.5864565295815296
30859,0.05861753524253523,0.28466756854256847
30860,0.19495975062519177,0.5527402319902319
30861,0.5037106194459136,0.4429848484848485
30862,0.5593869700560881,0.7720515873015873
30863,0.04170507964257964,0.44654707792207804
30864,0.07242005603615509,0.09499007936507935
30865,0.03472716172716173,0.12499825174825174
30866,0.028755778943278944,0.06566346153846155
30867,0.7009827430266674,0.7964549062049063
30868,0.2054139753220636,0.6261198465749935
30869,0.2001513568131215,0.4772897588522587
30870,0.0973051189007071,0.682516955266955
30871,0.19974305284928348,0.3235753968253968
30872,0.014082417582417583,0.08024215455526136
30873,0.7037113817554993,0.8966785714285715
30874,0.16864263065366014,0.1373024891774892
30875,0.014177836052836052,0.11122619047619048
30876,0.051416050452815165,0.17052710630013265
30877,0.437804239254897,0.7966762404262404
30878,0.14535810227354343,0.2820719558219558
30879,0.20849098124098128,0.32615710678210674
30880,0.13044125267577278,0.3825458152958154
30881,0.1689596689859848,0.8161230158730161
30882,0.08023497335997334,0.22272528860028865
30883,0.06087487512487513,0.17780052514535272
30884,0.0547996309246309,0.9200108780108782
30885,0.08143083958525135,0.36125116625116616
30886,0.024550955988455983,0.9398957110241356
30887,0.037402250527250526,0.1885418192918193
30888,0.04184486346986347,0.44094474969474967
30889,0.5393613890194774,0.63075351037851
30890,0.719861404677194,0.6143916361416363
30891,0.21692390942390946,0.5163194444444446
30892,0.007609126984126984,0.05229166666666666
30893,0.5007104051993757,0.5962420634920634
30894,0.46472437488981605,0.3825619111280876
30895,0.45103111983046196,0.8346336709885098
30896,0.35051862516568394,0.5191347402597402
30897,0.12936798454813156,0.6138173909423909
30898,0.10916672216672216,0.8322192182817183
30899,0.10308834210595044,0.95914417989418
30900,0.12092530637577081,0.17954491341991344
30901,0.5275067587641118,0.7662840007215008
30902,0.02112297789929369,0.06727380952380951
30903,0.029263282469164823,0.14971482683982684
30904,0.23703399378399387,0.3725728715728716
30905,0.48169368172677,0.8496210317460315
30906,0.12047286128903774,0.2558465007215009
30907,0.05684053672076118,0.22519542565203146
30908,0.21554589869624688,0.3241794871794872
30909,0.08804549127343243,0.6983687541892409
30910,0.7764764977669388,0.795190934065934
30911,0.12637153507901588,0.6490654761904762
30912,0.10926212676212675,0.6621795634920634
30913,0.0472961691086691,0.27261760461760476
30914,0.05717440198690199,0.04308928571428571
30915,0.6871017936312053,0.8935248599439777
30916,0.04338429625929626,0.07147390109890109
30917,0.5140633676394124,0.6332902676825093
30918,0.11961349271643387,0.4955413059163062
30919,0.0612132793676911,0.11109931320589218
30920,0.16162153043035393,0.13734920634920636
30921,0.3592339451913756,0.43362824675324674
30922,0.29067464561582207,0.20458333333333328
30923,0.07782080286414651,0.4502705974580976
30924,0.2257350496725497,0.17329682539682548
30925,0.5204001835582721,0.7791798234445292
30926,0.40983084160851185,0.536904761904762
30927,0.05437017843267844,0.2298313492063492
30928,0.4317945918460624,0.3904671717171717
30929,0.12594855327421114,0.2631505161505161
30930,0.4921037993868878,0.8408176406926409
30931,0.1886108774266669,0.7464404761904764
30932,0.24683102477587782,0.7812400568779878
30933,0.18816661404470994,0.44997789057347887
30934,0.16106477380548584,0.17476241813741816
30935,0.10688464816057694,0.5497587983911513
30936,0.2563140119684237,0.22359722222222225
30937,0.24279262524541168,0.733742424242424
30938,0.14541838471985524,0.9162376984126983
30939,0.13861406118391414,0.3057674963924964
30940,0.08686044511044506,0.9620346320346321
30941,0.037250970434793966,0.0912922410192147
30942,0.16212359903168724,0.7683544372294371
30943,0.1201885132841015,0.8243297682709447
30944,0.2999946711784947,0.36730898268398277
30945,0.018193913607032805,0.0316489898989899
30946,0.10587698943213651,0.6670892857142854
30947,0.22998000689970502,0.33524909812409803
30948,0.08976800813565519,0.8082397442347227
30949,0.11017833759377879,0.8293968230902372
30950,0.041615585803085796,0.941420634920635
30951,0.07914702658452659,0.15905611644117834
30952,0.08431601093694745,0.1827172827172827
30953,0.024784994594777204,0.6383571428571428
30954,0.6418265410200392,0.5959491284577488
30955,0.07076687405731522,0.7437160656429522
30956,0.32552547448251784,0.7356691017316017
30957,0.1230616515837104,0.1959141661715192
30958,0.5023131721219957,0.7056178399852182
30959,0.7514515970140968,0.7813941197691199
30960,0.3487911483940894,0.5215901737151737
30961,0.24397998170560098,0.4464761904761906
30962,0.05464738039738038,0.10160490408284527
30963,0.1423076710870828,0.8808963293650794
30964,0.15969710028533554,0.6013265389581176
30965,0.19193474540165717,0.4477766400266401
30966,0.030023809523809522,0.06404184704184702
30967,0.8027652139527137,0.8491317065287654
30968,0.07318649303053326,0.73872847985348
30969,0.3450078508952348,0.8546170634920637
30970,0.08164479255694423,0.30603074009324
30971,0.044553800366300376,0.06678472222222222
30972,0.46339708371693655,0.6269506706528764
30973,0.08451310943958003,0.23796611721611727
30974,0.10395345544977895,0.7223460289710288
30975,0.48102998938196273,0.5432122113997111
30976,0.17464206835046617,0.22565377677877674
30977,0.1787065263168204,0.4021529581529583
30978,0.15426703402806344,0.36918378149628134
30979,0.37358570385582773,0.7446208513708519
30980,0.8463840530384649,0.9503068181818181
30981,0.1342660092745232,0.20550748761042875
30982,0.0677852910977911,0.19256456965973093
30983,0.061057423785364946,0.8457738095238096
30984,0.2901473893108955,0.4958710317460316
30985,0.7142864863894276,0.6385965007215006
30986,0.08751354935913758,0.12308660361377752
30987,0.056714009438274135,0.329153845453835
30988,0.4182723862824482,0.8733908730158731
30989,0.0563454809079809,0.8447123015873015
30990,0.7867180140121315,0.8979918831168832
30991,0.09826876705166178,0.1493621188752768
30992,0.15659866011181797,0.3470070346320347
30993,0.016567390942390944,0.14572961760461756
30994,0.017895410145410146,0.16157043650793654
30995,0.12016520570932332,0.24337301587301588
30996,0.23382509932877585,0.5145500541125542
30997,0.2951788683882337,0.6765651154401157
30998,0.296492431287323,0.8079890109890111
30999,0.18266225563652036,0.8285389960916276
31000,0.03494025419025419,0.13485387488328665
31001,0.6166473563201503,0.8057799802536644
31002,0.05639231520113872,0.18485137085137082
31003,0.036163239538239536,0.14175396825396822
31004,0.6793282322038126,0.8335776307026308
31005,0.3929192510705669,0.5473688672438674
31006,0.06511996296187472,0.05984129294234864
31007,0.10604472365869427,0.5454177423883305
31008,0.4120359708660793,0.4814166666666666
31009,0.07188104695012588,0.2828492063492063
31010,0.39558632952015316,0.4955396825396825
31011,0.31330022714213895,0.6334271284271284
31012,0.5790254243305717,0.4286650432900433
31013,0.19842581274934223,0.27626190476190476
31014,0.16514069231851738,0.19533699633699642
31015,0.014088786213786215,0.10351785714285713
31016,0.35966986086239194,0.5510248917748918
31017,0.11500333898128014,0.25757341269841266
31018,0.23172234138410602,0.3468988095238095
31019,0.0684959852239264,0.6787222582972585
31020,0.18878679526957395,0.618613095238095
31021,0.06701255688755689,0.1335059523809524
31022,0.25576666406349063,0.8376388888888888
31023,0.100765639589169,0.10928670634920634
31024,0.029941800524037367,0.2412185175935176
31025,0.8119669158455924,0.9127509157509158
31026,0.014715277777777779,0.14369925907425907
31027,0.6241121360149997,0.7994880952380957
31028,0.05614758117699293,0.7811550260455058
31029,0.015686258186258187,0.054285087719298256
31030,0.15244521165109395,0.3531337441586886
31031,0.06415589162299687,0.5812529178338002
31032,0.13495655447493682,0.4085541125541125
31033,0.021681845931845935,0.11279123836689625
31034,0.08603699370804634,0.715787878787879
