respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
4490,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,2.0
4491,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4492,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
4493,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0
4494,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,5.0,1.0,1.0,0.0
4495,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,0.0,1.0,1.2193140773678117,0.0,0.0,0.0,2.0,1.0,0.0,0.0
4496,3.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0
4497,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
4498,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0
4499,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.177190676278348,0.31406834639021,0.0,0.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,3.0,1.0,0.0,1.0,1.2478397167673172,1.0,0.0,0.6885099478050873,2.0,0.0,1.0,0.0
4500,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,3.0
4501,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.1721748217327806,0.2961583971621352,0.0,0.0,0.0,5.0,1.0,2.0,4.0,2.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,1.0,1.0
4502,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
4503,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0
4504,2.0,1.0,0.0,1.0,0.0,1.0,0.36627172056191765,0.29706063792184645,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,2.0,4.0,4.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,2.0,2.0
4505,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0
4506,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,5.0,4.0,4.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
4507,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,2.0,9.0,2.0,0.0,0.0
4508,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,4.0,5.0,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0
4509,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
4510,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,2.0,0.0
4511,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0
4512,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,4.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0
4513,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0
4514,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,1.0,0.0,0.0
4515,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,2.0,0.0
4516,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,5.0,0.0,3.0,0.0
4517,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
4518,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,5.0,4.0,5.0,4.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0
4519,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4520,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
4521,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.17652179458119602,0.2280961885577248,0.0,0.0,0.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.5771328157948945,0.0,0.0,1.0,0.0
4522,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
4523,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
4524,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,2.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,3.0,2.0,1.0,0.0
4525,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,3.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0
4526,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0
4527,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,5.0,4.0,1.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0
4528,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,3.0,0.0
4529,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,7.0,1.0,0.0,0.0
4530,1.589101282761468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,1.3527350508331448,0.0,1.0,0.0,3.0,2.0,1.0,0.0
4531,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0
4532,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0
4533,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,2.0,1.0,0.0
4534,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1951467033682503,0.04591710265524246,0.14268360160782065,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.091291079409571,1.0,0.0,1.3919513717274998,0.6087135947521135,0.20761861660767325,0.6137897373724731,1.0,2.0,1.0379045767517998,0.4335269453431176
4535,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,4.0,1.0,2.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0
4536,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0
4537,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1949077326764781,0.24633383881467039,1.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,0.0,1.0,1.366028663487082,0.0,0.0,1.0,8.0,1.0,0.0,0.0
4538,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
4539,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,4.0,2.0,3.0,0.0,0.0,0.0,1.3677368123179676,1.0,0.0,0.0,5.0,1.0,1.0,0.0
4540,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,1.3840583513163673,1.0,0.0,0.0,5.0,1.0,1.0,0.0
4541,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,2.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0
4542,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,5.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
4543,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,4.0,2.0,1.0,0.0,1.0,1.401767828076251,1.0,0.0,1.0,4.0,0.0,1.0,0.0
4544,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.17399575346932572,0.0,0.0,5.0,4.0,2.0,5.0,4.0,4.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,7.0,2.0,1.0,0.0
4545,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,5.0,5.0,5.0,4.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
4546,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.15738029445941792,0.06463238041010741,0.1485370244548685,3.929746384275734,2.364976717724675,2.0905585255738592,3.9262825579319003,2.7414799772506337,2.0942487054417724,1.0,2.1556177169731203,0.0,0.0,1.4177516961485528,0.7069693153088095,0.16276745445449145,0.6287495486491088,6.0,0.0,1.0,2.0
4547,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,5.0,1.0,4.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,9.0,1.0,1.0,0.0
4548,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
4549,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
4550,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0
4551,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0
4552,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,3.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0
4553,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,4.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0
4554,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,1.0
4555,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0
4556,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,3.0,3.0
4557,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4558,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,0.0,1.366567072042827,1.0,0.0,1.0,4.0,0.0,1.0,0.0
4559,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
4560,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
4561,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.19136713664305324,0.2186801258440085,0.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
4562,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
4563,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,2.0,0.0,3.0
4564,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,0.0,0.0,1.3673985585267516,0.5989385873549516,0.0,0.0,1.0,2.0,0.0,0.0
4565,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
4566,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,2.0,4.0,4.0,2.0,4.0,2.0,3.0,3.0,0.0,2.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
4567,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.20488218443393022,0.1009547625059638,0.14407767511465713,4.0,2.0,2.2075506553339967,3.9197116747959226,2.557188917797186,2.1399319578599827,0.0,2.2351776041147016,1.0,0.0,1.3652332182943872,0.5887477398511985,0.20187855125478926,0.6775204812616596,6.0,2.0,0.8540865672002604,0.5605854370294355
4568,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2394220912440068,0.2619306944701091,0.0,0.0,0.0,5.0,4.0,4.0,5.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0
4569,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0
4570,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0
4571,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,0.0,1.0,2.0,0.0,0.0,1.0,8.0,2.0,0.0,0.0
4572,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,3.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
4573,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,5.0,4.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
4574,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,4.0,1.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0
4575,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
4576,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
4577,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,3.0,2.0,0.0,1.2617778432626854,1.0,0.0,1.0,9.0,2.0,1.0,1.0
4578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,1.0,4.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,8.0,2.0,2.0,0.0
4579,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0
4580,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.24802534614950056,0.2859693153948997,0.0,0.0,0.0,3.987527935894757,1.0,2.0,4.057876515478878,1.0,1.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0
4581,3.0,0.0,0.0,0.7156439115335766,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,5.0,4.0,4.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
4582,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,4.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
4583,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.23959857339367213,0.3147929072335733,0.0,0.0,1.0,4.0,4.0,1.0,4.0,2.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,1.0
4584,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0
4585,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2230731891615921,0.0,0.0,4.0,2.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0
4586,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
4587,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,1.0,5.0,3.0,1.0,0.0,0.0,1.1751595258226366,0.0,1.0,0.0,2.0,1.0,0.0,0.0
4588,0.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0
4589,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,5.0,2.0,1.0,0.0,0.0,3.0,0.0,1.1346666869956712,0.0,1.0,0.0,5.0,0.0,2.0,2.0
4590,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,1.0,0.0
